group,gene,rank,score,q,log2fc_default,log2fc_arithmetic,fraction_expressing,mean_normalized_count
1,FCGR3A,9139,0.9129471088959862,0.8091281752443298,-0.41414954521179576,-0.7779366634600693,0.07430555555555556,0.13258973578545866
1,CD3D,23415,-20.570006540530198,1.2448592691343574e-92,-3.526857755694379,-3.785275337282142,0.09097222222222222,0.1222196520976086
1,CD3E,23414,-20.146630009566152,6.721712494590291e-89,-3.4830625642667488,-3.6700673088820857,0.07916666666666666,0.0908824562279489
1,TRAC,23413,-20.048252896755233,4.8443316212863906e-88,-3.2278568347579597,-3.4833696184184735,0.10138888888888889,0.1270021474715192
1,CD8A,23265,-7.298249883753845,1.6801442730426978e-12,-3.473056173860398,-3.750458900874601,0.020833333333333332,0.02440110308601207
1,CD8B,23257,-7.0804900283080485,8.046832864203688e-12,-3.801430818828004,-4.400940048549913,0.025,0.020008620846128554
1,MS4A1,23241,-6.760324928212757,7.414920652154317e-11,-3.0978550462648284,-3.748925281281309,0.03888888888888889,0.059445428665412296
1,CD79A,23300,-8.55508300254366,7.874784912521459e-17,-3.1011039812794667,-3.7497776874193836,0.050694444444444445,0.07418593960918424
1,CD14,39,52.56500145533299,0.0,6.954507534509684,6.2946052766236535,0.8486111111111111,4.2316075683842715
1,LYZ,1,62.57121685328036,0.0,7.5804827583809224,6.344251465988926,1.0,59.52288066089023
1,FCER1A,3504,8.23662824890658,1.1397051501796436e-15,3.9783499502296773,4.350325673126304,0.1451388888888889,0.5307524631867652
1,CLEC10A,3448,8.346143608128685,4.613963823994616e-16,5.460323404709262,5.457543214168678,0.1361111111111111,0.3033360805809707
2,NKG7,23197,-7.1163902960735355,4.179523241091631e-11,-2.1590541043352305,-2.7913459213308163,0.06776180698151951,0.33686041846962067
2,KLRF1,19522,-1.0956471182656489,0.9997674655412508,-1.5795481207123803,-2.0803983115094433,0.02053388090349076,0.03535952298842419
2,TRDC,20027,-1.313880372901157,0.8511335270503578,-1.8725031588222658,-2.32663247345581,0.014373716632443531,0.028019413737125732
2,SH2D1B,18010,-0.6512888212009806,0.9997674655412508,-1.8474124590992804,-2.200859268011397,0.007186858316221766,0.007717665737050183
2,GNLY,22653,-3.834778329633628,0.0018958459859389429,-1.6176751226019745,-2.1722119795922725,0.058521560574948665,0.5186451014644242
2,KLRD1,22080,-2.865322675769236,0.04135307365636699,-1.8762809997921188,-2.300467868198495,0.03593429158110883,0.0842799057962401
2,PRF1,22911,-4.809818270228335,3.137464681973631e-05,-2.3020022610628965,-2.8115976494937316,0.03696098562628337,0.08087547359691795
2,FCGR3A,21525,-2.26792809088623,0.1746999074009288,-2.1668728742265566,-2.5659423638542087,0.018480492813141684,0.03888941331907601
2,CD3D,23415,-16.371035843481252,7.361053578430617e-58,-2.9852757314460194,-3.057387787979746,0.08829568788501027,0.19643610203079775
2,CD3E,23413,-16.083912949542043,7.524113187616935e-56,-3.03329191614442,-3.0929770607980687,0.07700205338809035,0.13166863949681895
2,TRAC,23402,-14.123123982749089,4.360115024200576e-43,-2.26854349762377,-2.4277847356387285,0.13655030800821355,0.2555614418892191
2,CD8A,23040,-5.527581904038827,8.258581299253815e-07,-2.7791990149707693,-3.027621072674805,0.027720739219712527,0.039081813122701065
2,CD8B,23086,-5.864088003874228,1.2731430678274775e-07,-3.27926218485442,-3.5501738140109875,0.021560574948665298,0.03501004065515323
2,MS4A1,1,44.14080496295607,0.0,5.0300325920191975,3.925006550963864,0.9014373716632443,6.178846126413494
2,CD79A,12,35.460220737498744,3.9403091037604297e-272,3.976008614993406,3.0185902512050604,0.7751540041067762,5.301975248204836
2,CD14,22830,-4.446960374092584,0.00016078397961132902,-3.6777971221076675,-4.3474559096428615,0.015400410677618069,0.021138535275004672
2,LYZ,23113,-6.117621329282446,2.8418309091755942e-08,-1.8053508734057524,-3.8366902854444644,0.19096509240246407,0.4213825136875277
2,FCER1A,19779,-1.203120321860968,0.96772600933718,-2.2167419206347048,-2.215756979140811,0.004106776180698152,0.0154772992509287
2,CLEC10A,18203,-0.6978111282497471,0.9997674655412508,-1.9925880359821904,-1.6779030379531037,0.002053388090349076,0.010394679991666062
3,NKG7,7220,0.841287356951579,0.9988306462375284,-1.5530526144966639,-3.587909912578958,0.2857142857142857,0.18529073235669294
3,KLRF1,20232,-0.08561173867387428,0.9988306462375284,-1.938382941641001,-3.0042764585045982,0.03571428571428571,0.017901523264093475
3,TRDC,21692,-0.23545729452183578,0.9988306462375284,-2.5487381369598254,-3.62893986611437,0.023809523809523808,0.01089066065912091
3,SH2D1B,21942,-0.29975781347907365,0.9988306462375284,-24.10059789795965,-25.02171066839282,0.0,0.0
3,GNLY,23200,-1.6710130714903766,0.4069290777187687,-5.427600251712895,-8.0384977425838,0.023809523809523808,0.008537332240605313
3,KLRD1,23083,-1.3699212223482897,0.6452497859895827,-27.085180730740888,-28.569018224153787,0.0,0.0
3,PRF1,23051,-1.2723587475265887,0.7387799290383434,-3.4679939533363777,-4.756204447952714,0.047619047619047616,0.020075757320742422
3,FCGR3A,22760,-0.7574876833866311,0.9988306462375284,-3.980759973917419,-5.093467206873825,0.011904761904761904,0.006455306099877703
3,CD3D,23410,-5.408302864458093,1.1619757984959276e-06,-4.935647441160831,-5.081794808115858,0.03571428571428571,0.04607734522398271
3,CD3E,23399,-4.342964217903441,0.00016862286387046063,-2.8444599917195443,-3.1664919342626576,0.10714285714285714,0.1193364225736404
3,TRAC,23407,-5.268529277865881,2.337958685775304e-06,-4.07074012534726,-4.1742712690055495,0.047619047619047616,0.07295964829024072
3,CD8A,23058,-1.307354949752969,0.7036650006362446,-2.468957789520077,-2.8935975976261967,0.047619047619047616,0.040910306821182435
3,CD8B,23194,-1.6578505862819795,0.41585756391198175,-3.608934343431493,-4.2909618422965625,0.023809523809523808,0.019948524494814192
3,MS4A1,23125,-1.4645710526390787,0.5621457580444366,-3.7121340561286917,-4.99550637758656,0.047619047619047616,0.023204252595275587
3,CD79A,11708,0.07214909544129906,0.9988306462375284,-1.5634880136809985,-2.6533314657869367,0.20238095238095238,0.1468304383416203
3,CD14,23065,-1.3296889301445824,0.6832004660405766,-5.4677645367647365,-6.721378785543738,0.011904761904761904,0.003875337709158986
3,LYZ,22927,-0.9733568875898891,0.9988306462375284,-2.134808540858768,-4.666891859764206,0.27380952380952384,0.22547624989969314
3,FCER1A,185,10.73635236682208,8.700351100268018e-25,4.965380817603219,3.9283473776744655,0.7023809523809523,0.9769985699753886
3,CLEC10A,21676,-0.23252241606320664,0.9988306462375284,-23.754928155965533,-24.93654286728934,0.0,0.0
4,NKG7,15736,-2.9127488952739617,0.010727271322291787,-0.26893852742765745,-1.0825934104423913,0.16354679802955666,1.1563373228531113
4,KLRF1,13067,-1.1790502150907005,0.5277344212989659,-0.17070643774010041,0.03787848599247836,0.028243021346469624,0.14612761854415288
4,TRDC,15008,-2.341150388046483,0.05253972530138475,-1.227541620733217,-1.2243344929018587,0.015435139573070607,0.0639389504992271
4,SH2D1B,12873,-1.0724377018687101,0.615579666492395,-0.4095103035229455,0.2532418304851174,0.008538587848932676,0.03905995892484928
4,GNLY,78,5.818482017712224,2.8133456752492448e-08,0.940299236631421,-0.06160722772828399,0.17963875205254515,2.1563733254382456
